,ID,Date,Cases,Cases_New,Type
11924103,IT,2020-02-12,127.0,0.0,Hospitalized
11924114,IT,2020-02-13,127.0,0.0,Hospitalized
11924125,IT,2020-02-14,127.0,0.0,Hospitalized
11924136,IT,2020-02-15,127.0,0.0,Hospitalized
11924147,IT,2020-02-16,127.0,0.0,Hospitalized
11924158,IT,2020-02-17,127.0,0.0,Hospitalized
11924169,IT,2020-02-18,127.0,0.0,Hospitalized
11924180,IT,2020-02-19,127.0,0.0,Hospitalized
11924191,IT,2020-02-20,127.0,0.0,Hospitalized
11924202,IT,2020-02-21,127.0,0.0,Hospitalized
11924213,IT,2020-02-22,127.0,0.0,Hospitalized
11924224,IT,2020-02-23,127.0,0.0,Hospitalized
11924239,IT,2020-02-24,127.0,127.0,Hospitalized
11924266,IT,2020-02-25,149.0,22.0,Hospitalized
11924293,IT,2020-02-26,164.0,15.0,Hospitalized
11924320,IT,2020-02-27,304.0,140.0,Hospitalized
11924347,IT,2020-02-28,409.0,105.0,Hospitalized
11924374,IT,2020-02-29,506.0,97.0,Hospitalized
11924401,IT,2020-03-01,779.0,273.0,Hospitalized
11924428,IT,2020-03-02,908.0,129.0,Hospitalized
11924455,IT,2020-03-03,1263.0,355.0,Hospitalized
11924482,IT,2020-03-04,1641.0,378.0,Hospitalized
11924509,IT,2020-03-05,2141.0,500.0,Hospitalized
11924536,IT,2020-03-06,2856.0,715.0,Hospitalized
11924563,IT,2020-03-07,3218.0,362.0,Hospitalized
11924590,IT,2020-03-08,4207.0,989.0,Hospitalized
11924617,IT,2020-03-09,5049.0,842.0,Hospitalized
11924644,IT,2020-03-10,5915.0,866.0,Hospitalized
11924671,IT,2020-03-11,6866.0,951.0,Hospitalized
11924698,IT,2020-03-12,7803.0,937.0,Hospitalized
11924725,IT,2020-03-13,8754.0,951.0,Hospitalized
11924752,IT,2020-03-14,9890.0,1136.0,Hospitalized
11924779,IT,2020-03-15,11335.0,1445.0,Hospitalized
11924806,IT,2020-03-16,12876.0,1541.0,Hospitalized
11924833,IT,2020-03-17,14954.0,2078.0,Hospitalized
11924860,IT,2020-03-18,16620.0,1666.0,Hospitalized
11924887,IT,2020-03-19,18255.0,1635.0,Hospitalized
11924914,IT,2020-03-20,18675.0,420.0,Hospitalized
11924941,IT,2020-03-21,20565.0,1890.0,Hospitalized
11924968,IT,2020-03-22,22855.0,2290.0,Hospitalized
11924995,IT,2020-03-23,23896.0,1041.0,Hospitalized
11925022,IT,2020-03-24,25333.0,1437.0,Hospitalized
11925049,IT,2020-03-25,26601.0,1268.0,Hospitalized
11925076,IT,2020-03-26,28365.0,1764.0,Hospitalized
11925103,IT,2020-03-27,29761.0,1396.0,Hospitalized
11925130,IT,2020-03-28,30532.0,771.0,Hospitalized
11925157,IT,2020-03-29,31292.0,760.0,Hospitalized
11925184,IT,2020-03-30,31776.0,484.0,Hospitalized
11925211,IT,2020-03-31,32215.0,439.0,Hospitalized
11925238,IT,2020-04-01,32438.0,223.0,Hospitalized
11925265,IT,2020-04-02,32593.0,155.0,Hospitalized
11925292,IT,2020-04-03,32809.0,216.0,Hospitalized
11925319,IT,2020-04-04,33004.0,195.0,Hospitalized
11925346,IT,2020-04-05,32926.0,-78.0,Hospitalized
11925373,IT,2020-04-06,32874.0,-52.0,Hospitalized
11925400,IT,2020-04-07,32510.0,-364.0,Hospitalized
11925427,IT,2020-04-08,32178.0,-332.0,Hospitalized
11925454,IT,2020-04-09,32004.0,-174.0,Hospitalized
11925481,IT,2020-04-10,31739.0,-265.0,Hospitalized
11925508,IT,2020-04-11,31525.0,-214.0,Hospitalized
11925535,IT,2020-04-12,31190.0,-335.0,Hospitalized
11925562,IT,2020-04-13,31283.0,93.0,Hospitalized
11925589,IT,2020-04-14,31197.0,-86.0,Hospitalized
11925616,IT,2020-04-15,30722.0,-475.0,Hospitalized
11925643,IT,2020-04-16,29829.0,-893.0,Hospitalized
11925670,IT,2020-04-17,28598.0,-1231.0,Hospitalized
11925697,IT,2020-04-18,27740.0,-858.0,Hospitalized
11925724,IT,2020-04-19,27668.0,-72.0,Hospitalized
11925751,IT,2020-04-20,27479.0,-189.0,Hospitalized
11925778,IT,2020-04-21,26605.0,-874.0,Hospitalized
11925805,IT,2020-04-22,26189.0,-416.0,Hospitalized
11925832,IT,2020-04-23,25138.0,-1051.0,Hospitalized
11925859,IT,2020-04-24,24241.0,-897.0,Hospitalized
11925886,IT,2020-04-25,23635.0,-606.0,Hospitalized
11925913,IT,2020-04-26,23381.0,-254.0,Hospitalized
11925940,IT,2020-04-27,22309.0,-1072.0,Hospitalized
11925967,IT,2020-04-28,21586.0,-723.0,Hospitalized
11925994,IT,2020-04-29,21005.0,-581.0,Hospitalized
11926021,IT,2020-04-30,19843.0,-1162.0,Hospitalized
11926048,IT,2020-05-01,19147.0,-696.0,Hospitalized
11926075,IT,2020-05-02,18896.0,-251.0,Hospitalized
11926102,IT,2020-05-03,18743.0,-153.0,Hospitalized
11926129,IT,2020-05-04,18302.0,-441.0,Hospitalized
11926156,IT,2020-05-05,17697.0,-605.0,Hospitalized
11926183,IT,2020-05-06,17102.0,-595.0,Hospitalized
11926210,IT,2020-05-07,16485.0,-617.0,Hospitalized
11926237,IT,2020-05-08,15804.0,-681.0,Hospitalized
11926264,IT,2020-05-09,14868.0,-936.0,Hospitalized
11926291,IT,2020-05-10,14645.0,-223.0,Hospitalized
11926318,IT,2020-05-11,14538.0,-107.0,Hospitalized
11926345,IT,2020-05-12,13817.0,-721.0,Hospitalized
11926372,IT,2020-05-13,13065.0,-752.0,Hospitalized
11926399,IT,2020-05-14,12308.0,-757.0,Hospitalized
11926426,IT,2020-05-15,11600.0,-708.0,Hospitalized
11926453,IT,2020-05-16,11175.0,-425.0,Hospitalized
11926480,IT,2020-05-17,11073.0,-102.0,Hospitalized
11926507,IT,2020-05-18,10956.0,-117.0,Hospitalized
11926534,IT,2020-05-19,10707.0,-249.0,Hospitalized
11926561,IT,2020-05-20,10300.0,-407.0,Hospitalized
11926588,IT,2020-05-21,9909.0,-391.0,Hospitalized
11926615,IT,2020-05-22,9552.0,-357.0,Hospitalized
11926642,IT,2020-05-23,9267.0,-285.0,Hospitalized
11926669,IT,2020-05-24,9166.0,-101.0,Hospitalized
11926696,IT,2020-05-25,8726.0,-440.0,Hospitalized
11926723,IT,2020-05-26,8438.0,-288.0,Hospitalized
11926750,IT,2020-05-27,8234.0,-204.0,Hospitalized
11926777,IT,2020-05-28,7868.0,-366.0,Hospitalized
11926804,IT,2020-05-29,7569.0,-299.0,Hospitalized
11926831,IT,2020-05-30,7130.0,-439.0,Hospitalized
11926858,IT,2020-05-31,6822.0,-308.0,Hospitalized
11926885,IT,2020-06-01,6523.0,-299.0,Hospitalized
11926912,IT,2020-06-02,6324.0,-199.0,Hospitalized
11926939,IT,2020-06-03,6095.0,-229.0,Hospitalized
11926966,IT,2020-06-04,5841.0,-254.0,Hospitalized
11926993,IT,2020-06-05,5617.0,-224.0,Hospitalized
11927020,IT,2020-06-06,5295.0,-322.0,Hospitalized
11927047,IT,2020-06-07,5151.0,-144.0,Hospitalized
11927074,IT,2020-06-08,5012.0,-139.0,Hospitalized
11927101,IT,2020-06-09,4844.0,-168.0,Hospitalized
11927128,IT,2020-06-10,4569.0,-275.0,Hospitalized
11927155,IT,2020-06-11,4367.0,-202.0,Hospitalized
11927182,IT,2020-06-12,4120.0,-247.0,Hospitalized
11927209,IT,2020-06-13,3967.0,-153.0,Hospitalized
11927236,IT,2020-06-14,3803.0,-164.0,Hospitalized
11927263,IT,2020-06-15,3696.0,-107.0,Hospitalized
11927290,IT,2020-06-16,3478.0,-218.0,Hospitalized
11927317,IT,2020-06-17,3276.0,-202.0,Hospitalized
11927344,IT,2020-06-18,3035.0,-241.0,Hospitalized
11927371,IT,2020-06-19,2793.0,-242.0,Hospitalized
11927398,IT,2020-06-20,2626.0,-167.0,Hospitalized
11927425,IT,2020-06-21,2462.0,-164.0,Hospitalized
11927452,IT,2020-06-22,2165.0,-297.0,Hospitalized
11927479,IT,2020-06-23,1968.0,-197.0,Hospitalized
11927506,IT,2020-06-24,1717.0,-251.0,Hospitalized
11927533,IT,2020-06-25,1618.0,-99.0,Hospitalized
11927560,IT,2020-06-26,1461.0,-157.0,Hospitalized
11927587,IT,2020-06-27,1357.0,-104.0,Hospitalized
11927614,IT,2020-06-28,1258.0,-99.0,Hospitalized
11927641,IT,2020-06-29,1216.0,-42.0,Hospitalized
11927668,IT,2020-06-30,1183.0,-33.0,Hospitalized
11927695,IT,2020-07-01,1112.0,-71.0,Hospitalized
11927722,IT,2020-07-02,1045.0,-67.0,Hospitalized
11927749,IT,2020-07-03,1035.0,-10.0,Hospitalized
11927776,IT,2020-07-04,1011.0,-24.0,Hospitalized
11927803,IT,2020-07-05,1019.0,8.0,Hospitalized
11927830,IT,2020-07-06,1018.0,-1.0,Hospitalized
11927857,IT,2020-07-07,1010.0,-8.0,Hospitalized
11927884,IT,2020-07-08,970.0,-40.0,Hospitalized
11927911,IT,2020-07-09,940.0,-30.0,Hospitalized
11927938,IT,2020-07-10,909.0,-31.0,Hospitalized
11927965,IT,2020-07-11,893.0,-16.0,Hospitalized
11927992,IT,2020-07-12,844.0,-49.0,Hospitalized
11928019,IT,2020-07-13,833.0,-11.0,Hospitalized
11928046,IT,2020-07-14,837.0,4.0,Hospitalized
11928073,IT,2020-07-15,854.0,17.0,Hospitalized
11928100,IT,2020-07-16,803.0,-51.0,Hospitalized
11928127,IT,2020-07-17,821.0,18.0,Hospitalized
11928154,IT,2020-07-18,807.0,-14.0,Hospitalized
11928181,IT,2020-07-19,792.0,-15.0,Hospitalized
11928208,IT,2020-07-20,792.0,0.0,Hospitalized
11928235,IT,2020-07-21,781.0,-11.0,Hospitalized
11928262,IT,2020-07-22,772.0,-9.0,Hospitalized
11928289,IT,2020-07-23,762.0,-10.0,Hospitalized
11928316,IT,2020-07-24,759.0,-3.0,Hospitalized
11928343,IT,2020-07-25,772.0,13.0,Hospitalized
11928370,IT,2020-07-26,779.0,7.0,Hospitalized
11928397,IT,2020-07-27,785.0,6.0,Hospitalized
11928424,IT,2020-07-28,789.0,4.0,Hospitalized
11928451,IT,2020-07-29,769.0,-20.0,Hospitalized
11928478,IT,2020-07-30,795.0,26.0,Hospitalized
11928505,IT,2020-07-31,757.0,-38.0,Hospitalized
11928532,IT,2020-08-01,748.0,-9.0,Hospitalized
11928559,IT,2020-08-02,750.0,2.0,Hospitalized
11928586,IT,2020-08-03,775.0,25.0,Hospitalized
11928613,IT,2020-08-04,802.0,27.0,Hospitalized
11928640,IT,2020-08-05,805.0,3.0,Hospitalized
11928667,IT,2020-08-06,804.0,-1.0,Hospitalized
11928694,IT,2020-08-07,821.0,17.0,Hospitalized
11928721,IT,2020-08-08,814.0,-7.0,Hospitalized
11928748,IT,2020-08-09,808.0,-6.0,Hospitalized
11928775,IT,2020-08-10,825.0,17.0,Hospitalized
11928802,IT,2020-08-11,850.0,25.0,Hospitalized
11928829,IT,2020-08-12,832.0,-18.0,Hospitalized
11928856,IT,2020-08-13,841.0,9.0,Hospitalized
11928883,IT,2020-08-14,827.0,-14.0,Hospitalized
11928910,IT,2020-08-15,819.0,-8.0,Hospitalized
11928937,IT,2020-08-16,843.0,24.0,Hospitalized
11928964,IT,2020-08-17,868.0,25.0,Hospitalized
11928991,IT,2020-08-18,901.0,33.0,Hospitalized
11929018,IT,2020-08-19,932.0,31.0,Hospitalized
11929045,IT,2020-08-20,951.0,19.0,Hospitalized
11929072,IT,2020-08-21,988.0,37.0,Hospitalized
11929099,IT,2020-08-22,988.0,0.0,Hospitalized
11929126,IT,2020-08-23,1040.0,52.0,Hospitalized
11929153,IT,2020-08-24,1110.0,70.0,Hospitalized
11929180,IT,2020-08-25,1124.0,14.0,Hospitalized
11929207,IT,2020-08-26,1124.0,0.0,Hospitalized
11929234,IT,2020-08-27,1198.0,74.0,Hospitalized
11929261,IT,2020-08-28,1252.0,54.0,Hospitalized
11929288,IT,2020-08-29,1247.0,-5.0,Hospitalized
11929315,IT,2020-08-30,1337.0,90.0,Hospitalized
11929342,IT,2020-08-31,1382.0,45.0,Hospitalized
11929369,IT,2020-09-01,1487.0,105.0,Hospitalized
11929396,IT,2020-09-02,1546.0,59.0,Hospitalized
11929423,IT,2020-09-03,1625.0,79.0,Hospitalized
11929450,IT,2020-09-04,1728.0,103.0,Hospitalized
11929477,IT,2020-09-05,1741.0,13.0,Hospitalized
11929504,IT,2020-09-06,1816.0,75.0,Hospitalized
11929531,IT,2020-09-07,1861.0,45.0,Hospitalized
11929558,IT,2020-09-08,1903.0,42.0,Hospitalized
11929585,IT,2020-09-09,1928.0,25.0,Hospitalized
11929612,IT,2020-09-10,2000.0,72.0,Hospitalized
11929639,IT,2020-09-11,2024.0,24.0,Hospitalized
11929666,IT,2020-09-12,2133.0,109.0,Hospitalized
11929693,IT,2020-09-13,2229.0,96.0,Hospitalized
11929720,IT,2020-09-14,2319.0,90.0,Hospitalized
11929747,IT,2020-09-15,2423.0,104.0,Hospitalized
11929774,IT,2020-09-16,2492.0,69.0,Hospitalized
11929801,IT,2020-09-17,2560.0,68.0,Hospitalized
11929828,IT,2020-09-18,2595.0,35.0,Hospitalized
11929855,IT,2020-09-19,2595.0,0.0,Hospitalized
11929882,IT,2020-09-20,2587.0,-8.0,Hospitalized
11929909,IT,2020-09-21,2707.0,120.0,Hospitalized
11929936,IT,2020-09-22,2843.0,136.0,Hospitalized
11929963,IT,2020-09-23,2902.0,59.0,Hospitalized
11929990,IT,2020-09-24,2977.0,75.0,Hospitalized
11930017,IT,2020-09-25,2981.0,4.0,Hospitalized
11930044,IT,2020-09-26,2993.0,12.0,Hospitalized
11930071,IT,2020-09-27,3100.0,107.0,Hospitalized
11930098,IT,2020-09-28,3241.0,141.0,Hospitalized
11930125,IT,2020-09-29,3319.0,78.0,Hospitalized
11930152,IT,2020-09-30,3327.0,8.0,Hospitalized
11930179,IT,2020-10-01,3388.0,61.0,Hospitalized
11930206,IT,2020-10-02,3436.0,48.0,Hospitalized
11930233,IT,2020-10-03,3502.0,66.0,Hospitalized
11930260,IT,2020-10-04,3590.0,88.0,Hospitalized
11930287,IT,2020-10-05,3810.0,220.0,Hospitalized
11930314,IT,2020-10-06,3944.0,134.0,Hospitalized
11930341,IT,2020-10-07,4119.0,175.0,Hospitalized
11930368,IT,2020-10-08,4283.0,164.0,Hospitalized
11930395,IT,2020-10-09,4473.0,190.0,Hospitalized
11930422,IT,2020-10-10,4726.0,253.0,Hospitalized
11930449,IT,2020-10-11,4939.0,213.0,Hospitalized
11930476,IT,2020-10-12,5273.0,334.0,Hospitalized
11930503,IT,2020-10-13,5590.0,317.0,Hospitalized
11930530,IT,2020-10-14,6009.0,419.0,Hospitalized
11930557,IT,2020-10-15,6382.0,373.0,Hospitalized
11930584,IT,2020-10-16,6816.0,434.0,Hospitalized
11930611,IT,2020-10-17,7322.0,506.0,Hospitalized
11930638,IT,2020-10-18,7881.0,559.0,Hospitalized
11930665,IT,2020-10-19,8473.0,592.0,Hospitalized
11930692,IT,2020-10-20,9324.0,851.0,Hospitalized
11930719,IT,2020-10-21,9983.0,659.0,Hospitalized
11930746,IT,2020-10-22,10686.0,703.0,Hospitalized
11930773,IT,2020-10-23,11598.0,912.0,Hospitalized
11930800,IT,2020-10-24,12415.0,817.0,Hospitalized
11930827,IT,2020-10-25,13214.0,799.0,Hospitalized
11930854,IT,2020-10-26,14281.0,1067.0,Hospitalized
11930881,IT,2020-10-27,15366.0,1085.0,Hospitalized
11930908,IT,2020-10-28,16517.0,1151.0,Hospitalized
11930935,IT,2020-10-29,17615.0,1098.0,Hospitalized
11930962,IT,2020-10-30,18740.0,1125.0,Hospitalized
11930989,IT,2020-10-31,19809.0,1069.0,Hospitalized
11931016,IT,2020-11-01,20841.0,1032.0,Hospitalized
11931043,IT,2020-11-02,21862.0,1021.0,Hospitalized
11931070,IT,2020-11-03,23339.0,1477.0,Hospitalized
11931097,IT,2020-11-04,24408.0,1069.0,Hospitalized
11931124,IT,2020-11-05,25647.0,1239.0,Hospitalized
11931151,IT,2020-11-06,26520.0,873.0,Hospitalized
11931178,IT,2020-11-07,27743.0,1223.0,Hospitalized
11931205,IT,2020-11-08,29189.0,1446.0,Hospitalized
11931232,IT,2020-11-09,30485.0,1296.0,Hospitalized
11931259,IT,2020-11-10,31604.0,1119.0,Hospitalized
11931286,IT,2020-11-11,32525.0,921.0,Hospitalized
11931313,IT,2020-11-12,33043.0,518.0,Hospitalized
11931340,IT,2020-11-13,34144.0,1101.0,Hospitalized
11931367,IT,2020-11-14,34704.0,560.0,Hospitalized
11931394,IT,2020-11-15,35469.0,765.0,Hospitalized
11931421,IT,2020-11-16,36028.0,559.0,Hospitalized
11931448,IT,2020-11-17,36686.0,658.0,Hospitalized
11931475,IT,2020-11-18,37174.0,488.0,Hospitalized
11931502,IT,2020-11-19,37322.0,148.0,Hospitalized
11931529,IT,2020-11-20,37705.0,383.0,Hospitalized
11931556,IT,2020-11-21,37821.0,116.0,Hospitalized
11931583,IT,2020-11-22,38080.0,259.0,Hospitalized
11931610,IT,2020-11-23,38507.0,427.0,Hospitalized
11931637,IT,2020-11-24,38393.0,-114.0,Hospitalized
11931664,IT,2020-11-25,38161.0,-232.0,Hospitalized
11931691,IT,2020-11-26,37884.0,-277.0,Hospitalized
11931718,IT,2020-11-27,37466.0,-418.0,Hospitalized
11931745,IT,2020-11-28,37061.0,-405.0,Hospitalized
11931772,IT,2020-11-29,36632.0,-429.0,Hospitalized
11931799,IT,2020-11-30,36931.0,299.0,Hospitalized
11931826,IT,2020-12-01,36474.0,-457.0,Hospitalized
11931853,IT,2020-12-02,36070.0,-404.0,Hospitalized
11931880,IT,2020-12-03,35369.0,-701.0,Hospitalized
11931907,IT,2020-12-04,34767.0,-602.0,Hospitalized
11931934,IT,2020-12-05,33675.0,-1092.0,Hospitalized
11931961,IT,2020-12-06,33845.0,170.0,Hospitalized
11931988,IT,2020-12-07,33906.0,61.0,Hospitalized
11932015,IT,2020-12-08,33426.0,-480.0,Hospitalized
11932042,IT,2020-12-09,32973.0,-453.0,Hospitalized
11932069,IT,2020-12-10,32379.0,-594.0,Hospitalized
11932096,IT,2020-12-11,31827.0,-552.0,Hospitalized
11932123,IT,2020-12-12,31265.0,-562.0,Hospitalized
11932150,IT,2020-12-13,30893.0,-372.0,Hospitalized
11932177,IT,2020-12-14,30860.0,-33.0,Hospitalized
11932204,IT,2020-12-15,30345.0,-515.0,Hospitalized
11932231,IT,2020-12-16,29823.0,-522.0,Hospitalized
11932258,IT,2020-12-17,29282.0,-541.0,Hospitalized
11932285,IT,2020-12-18,28588.0,-694.0,Hospitalized
11932312,IT,2020-12-19,28148.0,-440.0,Hospitalized
11932339,IT,2020-12-20,27901.0,-247.0,Hospitalized
11932366,IT,2020-12-21,27876.0,-25.0,Hospitalized
11932393,IT,2020-12-22,27635.0,-241.0,Hospitalized
11932420,IT,2020-12-23,27170.0,-465.0,Hospitalized
11932447,IT,2020-12-24,26659.0,-511.0,Hospitalized
11932474,IT,2020-12-25,25986.0,-673.0,Hospitalized
11932501,IT,2020-12-26,25892.0,-94.0,Hospitalized
11932528,IT,2020-12-27,26151.0,259.0,Hospitalized
11932555,IT,2020-12-28,26497.0,346.0,Hospitalized
11932582,IT,2020-12-29,26211.0,-286.0,Hospitalized
11932609,IT,2020-12-30,26094.0,-117.0,Hospitalized
11932636,IT,2020-12-31,25706.0,-388.0,Hospitalized
11932663,IT,2021-01-01,25375.0,-331.0,Hospitalized
11932690,IT,2021-01-02,25517.0,142.0,Hospitalized
11932717,IT,2021-01-03,25658.0,141.0,Hospitalized
11932744,IT,2021-01-04,25896.0,238.0,Hospitalized
11932771,IT,2021-01-05,25964.0,68.0,Hospitalized
11932798,IT,2021-01-06,25745.0,-219.0,Hospitalized
11932825,IT,2021-01-07,25878.0,133.0,Hospitalized
11932852,IT,2021-01-08,25900.0,22.0,Hospitalized
11932879,IT,2021-01-09,25853.0,-47.0,Hospitalized
11932906,IT,2021-01-10,26042.0,189.0,Hospitalized
11932933,IT,2021-01-11,26245.0,203.0,Hospitalized
11932960,IT,2021-01-12,26348.0,103.0,Hospitalized
11932987,IT,2021-01-13,26104.0,-244.0,Hospitalized
11933014,IT,2021-01-14,25667.0,-437.0,Hospitalized
11933041,IT,2021-01-15,25363.0,-304.0,Hospitalized
11933068,IT,2021-01-16,25304.0,-59.0,Hospitalized
11933095,IT,2021-01-17,25260.0,-44.0,Hospitalized
11933122,IT,2021-01-18,25428.0,168.0,Hospitalized
11933149,IT,2021-01-19,25186.0,-242.0,Hospitalized
11933176,IT,2021-01-20,24930.0,-256.0,Hospitalized
11933203,IT,2021-01-21,24463.0,-467.0,Hospitalized
11933230,IT,2021-01-22,24081.0,-382.0,Hospitalized
11933257,IT,2021-01-23,23789.0,-292.0,Hospitalized
11933284,IT,2021-01-24,23709.0,-80.0,Hospitalized
11933311,IT,2021-01-25,23845.0,136.0,Hospitalized
11933338,IT,2021-01-26,23727.0,-118.0,Hospitalized
11933365,IT,2021-01-27,23513.0,-214.0,Hospitalized
11933392,IT,2021-01-28,23066.0,-447.0,Hospitalized
11933419,IT,2021-01-29,22667.0,-399.0,Hospitalized
11933446,IT,2021-01-30,22316.0,-351.0,Hospitalized
11933473,IT,2021-01-31,22311.0,-5.0,Hospitalized
11933500,IT,2021-02-01,22512.0,201.0,Hospitalized
11933527,IT,2021-02-02,22531.0,19.0,Hospitalized
11933554,IT,2021-02-03,22216.0,-315.0,Hospitalized
11933581,IT,2021-02-04,21894.0,-322.0,Hospitalized
11933608,IT,2021-02-05,21717.0,-177.0,Hospitalized
11933635,IT,2021-02-06,21518.0,-199.0,Hospitalized
11933662,IT,2021-02-07,21373.0,-145.0,Hospitalized
11933689,IT,2021-02-08,21670.0,297.0,Hospitalized
11933716,IT,2021-02-09,21655.0,-15.0,Hospitalized
11933743,IT,2021-02-10,21408.0,-247.0,Hospitalized
11933770,IT,2021-02-11,21068.0,-340.0,Hospitalized
11933797,IT,2021-02-12,20831.0,-237.0,Hospitalized
11933824,IT,2021-02-13,20562.0,-269.0,Hospitalized
11933851,IT,2021-02-14,20534.0,-28.0,Hospitalized
11933878,IT,2021-02-15,20604.0,70.0,Hospitalized
11933905,IT,2021-02-16,20537.0,-67.0,Hospitalized
11933932,IT,2021-02-17,20317.0,-220.0,Hospitalized
11933959,IT,2021-02-18,20008.0,-309.0,Hospitalized
11933986,IT,2021-02-19,19890.0,-118.0,Hospitalized
11934013,IT,2021-02-20,19788.0,-102.0,Hospitalized
11934040,IT,2021-02-21,19898.0,110.0,Hospitalized
11934067,IT,2021-02-22,20273.0,375.0,Hospitalized
11934094,IT,2021-02-23,20441.0,168.0,Hospitalized
11934121,IT,2021-02-24,20374.0,-67.0,Hospitalized
11934148,IT,2021-02-25,20425.0,51.0,Hospitalized
11934175,IT,2021-02-26,20486.0,61.0,Hospitalized
11934202,IT,2021-02-27,20588.0,102.0,Hospitalized
11934229,IT,2021-02-28,20869.0,281.0,Hospitalized
11934256,IT,2021-03-01,21401.0,532.0,Hospitalized
11934283,IT,2021-03-02,21897.0,496.0,Hospitalized
11934310,IT,2021-03-03,22174.0,277.0,Hospitalized
11934337,IT,2021-03-04,22632.0,458.0,Hospitalized
11934364,IT,2021-03-05,22899.0,267.0,Hospitalized
11934391,IT,2021-03-06,23272.0,373.0,Hospitalized
11934418,IT,2021-03-07,23749.0,477.0,Hospitalized
11934445,IT,2021-03-08,24531.0,782.0,Hospitalized
11934472,IT,2021-03-09,25149.0,618.0,Hospitalized
11934499,IT,2021-03-10,25709.0,560.0,Hospitalized
11934526,IT,2021-03-11,26106.0,397.0,Hospitalized
11934553,IT,2021-03-12,26570.0,464.0,Hospitalized
11934580,IT,2021-03-13,27135.0,565.0,Hospitalized
11934607,IT,2021-03-14,27600.0,465.0,Hospitalized
11934634,IT,2021-03-15,28495.0,895.0,Hospitalized
11934661,IT,2021-03-16,29354.0,859.0,Hospitalized
11934688,IT,2021-03-17,29834.0,480.0,Hospitalized
11934715,IT,2021-03-18,30027.0,193.0,Hospitalized
11934742,IT,2021-03-19,30222.0,195.0,Hospitalized
11934769,IT,2021-03-20,30448.0,226.0,Hospitalized
11934796,IT,2021-03-21,30932.0,484.0,Hospitalized
11934823,IT,2021-03-22,31559.0,627.0,Hospitalized
11934850,IT,2021-03-23,31974.0,415.0,Hospitalized
11934877,IT,2021-03-24,32026.0,52.0,Hospitalized
11934904,IT,2021-03-25,32044.0,18.0,Hospitalized
11934931,IT,2021-03-26,32100.0,56.0,Hospitalized
11934958,IT,2021-03-27,32256.0,156.0,Hospitalized
11934985,IT,2021-03-28,32380.0,124.0,Hospitalized
11935012,IT,2021-03-29,32884.0,504.0,Hospitalized
11935039,IT,2021-03-30,32947.0,63.0,Hospitalized
11935066,IT,2021-03-31,32890.0,-57.0,Hospitalized
11935093,IT,2021-04-01,32630.0,-260.0,Hospitalized
11935120,IT,2021-04-02,32408.0,-222.0,Hospitalized
11935147,IT,2021-04-03,32203.0,-205.0,Hospitalized
11935174,IT,2021-04-04,32135.0,-68.0,Hospitalized
11935201,IT,2021-04-05,32522.0,387.0,Hospitalized
11935228,IT,2021-04-06,33080.0,558.0,Hospitalized
11935255,IT,2021-04-07,32999.0,-81.0,Hospitalized
