,SLP,PS,H,T,U,V,QV,O3,month,day,year
6,102598.57273410088,99273.6052308114,18277.19560433884,238.8351712873329,22.835812766529664,-8.575842792386306,0.0005845410195215,3.1299222366124426e-06,2.0,7.0,2020.0
7,102709.8028366228,99384.80315953949,18259.274872894995,239.34740463659145,24.143498380876416,-0.4848804118655722,0.0007212990748892,3.062396917378341e-06,2.0,8.0,2020.0
8,102952.54570120614,99622.36395888156,18242.2907126999,239.7625750007832,29.3647933358832,7.786594517995995,0.0009424118108352,3.035307835825684e-06,2.0,9.0,2020.0
9,102357.15543146928,99071.62841282894,18198.470646894213,240.07922270415625,33.51245974645513,0.9313296459656352,0.0012285951817194,2.886851090350825e-06,2.0,10.0,2020.0
10,101612.98294298246,98325.81333388158,18229.462163568307,240.24492674981727,36.82987204330462,-0.5994508084029643,0.0011565428176018,2.837624288164043e-06,2.0,11.0,2020.0
11,101919.69768695175,98566.92891447368,18248.845201403128,239.94294310059,34.78444644139092,0.7668158295960908,0.0009905685943078,2.872561931990458e-06,2.0,12.0,2020.0
12,102123.07269736842,98791.76936732457,18338.065338068,240.4372648034148,30.31055921100716,2.758642918181092,0.0010448177194798,2.91587432220973e-06,2.0,13.0,2020.0
13,101876.3541732456,98553.35628563596,18385.296963591296,240.59145686272973,25.59181076584152,-2.57903947523909,0.0011219700556128,2.9838438113517778e-06,2.0,14.0,2020.0
14,102501.96218914472,99195.98179769736,18440.60591840996,241.74639790622388,20.93790424568447,-1.52327580303016,0.000777662290312,2.9491055132922016e-06,2.0,15.0,2020.0
15,102734.711216557,99473.88645614036,18473.33684213449,242.2856073162072,18.85855514694678,-1.556703397854435,0.0007818980495519,2.9700250924242635e-06,2.0,16.0,2020.0
16,102550.92018256578,99305.97977192982,18483.989612573543,242.7177284183114,19.6907179420528,0.562019714275373,0.0009158002547032,2.9583053033617766e-06,2.0,17.0,2020.0
17,102423.81809868422,99098.28564747809,18418.833974923768,241.39863956832187,23.8587915458245,-0.283259009593985,0.0010003220033907,2.9953467243525872e-06,2.0,18.0,2020.0
18,102241.5534385965,98874.79645504386,18333.51306406837,239.54112136056284,24.873461893001465,-2.8320301040948794,0.0009727348728707,3.0332264286338243e-06,2.0,19.0,2020.0
19,102267.2593196272,98915.53145504386,18312.98198394705,239.180065523444,19.356586198742352,-7.45543318470212,0.0008296540673924,3.0421906658932617e-06,2.0,20.0,2020.0
20,102423.564185307,99097.08286019736,18365.63600361973,240.2314091644476,19.00860858071035,-4.816245904340095,0.0007497687060096,3.070250466997089e-06,2.0,21.0,2020.0
21,102875.0039161184,99555.58017214912,18415.03479145559,240.8882898489714,15.097076257788055,-5.865473824136478,0.0008748577968641,3.113822201809393e-06,2.0,22.0,2020.0
22,102799.21944078949,99541.37079002192,18421.40793685653,241.87263776655175,18.70573563155536,-6.477120319831566,0.0010118100744441,3.0896900559370563e-06,2.0,23.0,2020.0
23,102167.1244627193,98932.25029879386,18334.563735691623,241.57791227848267,23.7638113821512,-5.097283081175096,0.0009874662110258,3.0860460678880794e-06,2.0,24.0,2020.0
24,101423.99861239037,98173.11315570177,18229.202320964145,239.62817667214912,28.83920893995088,3.384730694887401,0.000882831659306,3.098265369239949e-06,2.0,25.0,2020.0
25,100729.3671875,97398.48048464912,18130.42824283728,236.52336063100455,33.15012368806376,3.53708191659756,0.0009537007639309,3.130517212120588e-06,2.0,26.0,2020.0
26,101270.51383717103,97903.18536348685,18143.267433564364,237.00503580317985,33.74996389924336,-1.7778365660941506,0.000812532356351,3.1076417755646014e-06,2.0,27.0,2020.0
27,101534.42278125,98181.36509320176,18167.299733672437,238.12599696637423,32.13282797931784,-6.349363162093869,0.0008670943668918,2.978668038432683e-06,2.0,28.0,2020.0
28,101740.70884210526,98441.79078399124,18206.12883722299,238.82121974336883,26.936395446172348,-0.5724901708531794,0.0009114673240347,3.011619817842105e-06,2.0,29.0,2020.0
0,101107.42281907896,97828.8129758772,18232.269546911648,238.5033284703947,23.96537958252536,2.3821892077156006,0.0013066712997041,3.109155659207172e-06,3.0,1.0,2020.0
1,100574.07510800438,97304.56690844298,18273.646241962597,237.81573275206244,19.57957717457272,3.0623031636726163,0.0012806638515275,3.0730074350521747e-06,3.0,2.0,2020.0
2,100428.12133826756,97117.23729879386,18311.21392296939,236.8692322767857,11.38953742663777,1.9742297923406964,0.0011530531923701,3.073264680401289e-06,3.0,3.0,2020.0
3,100981.75195504386,97628.12111074562,18352.79759458344,237.96177990066312,9.026243331344393,-5.575517830516277,0.0010563824055711,3.065509909932683e-06,3.0,4.0,2020.0
4,101091.29525109648,97794.70764473685,18355.376736880047,238.7073268961466,12.711580617443056,-6.256570957335224,0.0012048341186282,3.0341343273307617e-06,3.0,5.0,2020.0
5,100461.69838377192,97171.57952138156,18282.943113386824,236.93093866241125,14.468832145519087,1.3561345444255248,0.0012679616778321,3.076058157084809e-06,3.0,6.0,2020.0
6,101053.31848026316,97691.35391611842,18303.51680583769,237.03838216818087,7.370991615409328,-2.318806559581293,0.0010753019968194,3.126012951377258e-06,3.0,7.0,2020.0
7,101805.5239194079,98443.18414967104,18405.19128046918,238.53541030492897,4.422883510473291,-6.6742868361107,0.0009485684967772,3.070851034137061e-06,3.0,8.0,2020.0
8,101518.60359758772,98172.09345723684,18418.76847927364,238.83638330631263,8.747881241624903,-3.823435294467033,0.0009934933836781,3.1123117784236118e-06,3.0,9.0,2020.0
9,101588.35039747808,98261.46906633773,18398.72518698342,239.0731193456297,6.570195190743918,-6.633542670213245,0.0010945534378101,3.1337423458673117e-06,3.0,10.0,2020.0
10,101963.8509758772,98710.39133771932,18435.810439051456,241.0125536573204,9.034945397101124,-7.692011435844567,0.0012718768365804,3.095911296220238e-06,3.0,11.0,2020.0
11,102052.1389506579,98817.67320888158,18482.027384690868,242.67511936847328,13.734782971990455,-2.4579365728312794,0.0012245109724359,3.1046768987913142e-06,3.0,12.0,2020.0
12,101622.91080263158,98374.0489254386,18495.077181984427,242.7723561898235,15.760335228646465,-0.5238019168056738,0.0013300677123436,3.107484732135743e-06,3.0,13.0,2020.0
13,101608.23214473684,98300.8750455044,18446.0008656382,241.24333507323,16.143459206097603,0.0636605988168635,0.001327315741206,3.1193890911365524e-06,3.0,14.0,2020.0
14,101938.95796107456,98614.24708881578,18397.85876857486,240.4400878101504,11.570598709399304,-2.219101684539322,0.0010565038514492,3.158329684220212e-06,3.0,15.0,2020.0
15,102249.99567324562,98949.71449013158,18423.17337916471,241.02681678558372,5.913104971754522,0.4004193071804843,0.0009318478758885,3.1518154416965724e-06,3.0,16.0,2020.0
16,102764.23058114036,99454.92190625,18484.70292804446,241.96201468802207,4.238455967539234,0.4203078085120507,0.0009644114447282,3.17548967564723e-06,3.0,17.0,2020.0
17,102629.05589528508,99313.49446491228,18498.32822161863,242.010642723867,3.123210059244485,-0.524033009387906,0.001028939648871,3.17642144423944e-06,3.0,18.0,2020.0
18,102397.85839692982,99096.32403508772,18485.53071788821,241.9260559406328,3.726859614299641,-0.1572504247010553,0.0009869900996176,3.1776073581297384e-06,3.0,19.0,2020.0
19,102132.9100263158,98827.94770394736,18448.26380217033,241.58772673780803,6.559100373871236,1.6322045888164425,0.0010457438935258,3.1512915710716635e-06,3.0,20.0,2020.0
20,101500.74893859647,98205.54601480265,18392.61294550923,240.54359000443824,6.540332914455247,2.261509696402081,0.0012332465449903,3.129637064861529e-06,3.0,21.0,2020.0
21,101456.64541557018,98127.94771875,18394.307242418912,240.14099800073103,5.768561242561869,0.3384566693355106,0.0013672558182249,3.170676004887205e-06,3.0,22.0,2020.0
22,102014.9963125,98619.35935416666,18414.70480792052,239.74032960787383,7.183801489741555,-3.0828134214102216,0.0010174933233835,3.234481672077485e-06,3.0,23.0,2020.0
23,102062.40085964912,98632.75615460526,18392.995084445694,238.7994697282268,6.992094490457521,-2.947917308915032,0.0008035176095914,3.263740652797097e-06,3.0,24.0,2020.0
24,101443.30968366229,98026.55882785088,18350.54390437213,238.2551480435464,1.6299484881192994,1.4241334513664698,0.0009769782807806,3.264403432418337e-06,3.0,25.0,2020.0
25,100872.58578234648,97526.98772752192,18343.74628340284,238.15838157124583,-0.0352558098348369,2.97386484222409,0.0011534874054111,3.272292868645781e-06,3.0,26.0,2020.0
26,101107.92558333332,97801.61889802633,18382.781618099925,239.55024025310672,2.6136067160330523,3.1603924200894293,0.0012485636270453,3.299015779030506e-06,3.0,27.0,2020.0
27,101406.97984046052,98092.25208059212,18414.99780891381,240.17658891147136,6.6273991249382345,1.7527615423441527,0.0012172783570953,3.284906443701663e-06,3.0,28.0,2020.0
28,101355.52697916668,98031.99532620612,18396.16094398145,240.1800825253237,9.394560847687789,1.6878968424792902,0.0012145924947892,3.248899957949039e-06,3.0,29.0,2020.0
29,101355.05494407896,98014.88526315788,18357.589083799103,239.9670029921157,10.39604578470393,2.2446343791082035,0.0012575956825522,3.232647014783717e-06,3.0,30.0,2020.0
30,101703.30480811404,98327.02665679825,18378.915716306798,240.23426071924604,13.71597616791257,0.0599571849606893,0.0011313872896735,3.2307286642088945e-06,3.0,31.0,2020.0
0,101661.78484594298,98308.9339183114,18395.43379959798,240.25579471295427,14.35349835127752,-1.525065008553944,0.0009489971365587,3.187103092072917e-06,4.0,1.0,2020.0
1,101349.31769298244,98034.75988377193,18385.280650941186,240.2253439198256,13.728929913822634,0.4611693325345771,0.0010233522832956,3.1402768003640483e-06,4.0,2.0,2020.0
2,101188.90955866229,97866.3159375,18400.81292009918,240.42817270493944,12.415410412770234,1.858207106865858,0.0011472873548194,3.1682942533068216e-06,4.0,3.0,2020.0
3,101637.05547916668,98303.9309517544,18490.410637308916,241.68567737050964,9.85081258283562,-2.639133912776052,0.000969204433829,3.1745234574061194e-06,4.0,4.0,2020.0
4,101951.89339144736,98645.13186348684,18563.363820579143,242.64794349075817,7.367594404816273,-2.8099516750935742,0.0009029080822717,3.193034233538482e-06,4.0,5.0,2020.0
5,102323.35607346492,99008.99852467104,18556.04832453125,242.79903071219715,7.067782790472419,-2.270614539459827,0.0010500103782963,3.128608557283221e-06,4.0,6.0,2020.0
6,102634.7258678728,99314.98668311402,18530.897771064247,243.01150513053463,6.19838451836465,-3.1368071205701757,0.0009363815903839,3.0039616848918917e-06,4.0,7.0,2020.0
7,102532.88954166668,99208.62069298244,18493.438852923584,242.7293241703217,5.911751104366024,-2.002676483156584,0.0007869432970816,2.9696331521005507e-06,4.0,8.0,2020.0
8,102216.042966557,98910.49855866228,18474.23167932096,242.5431744304772,7.601031601403296,-0.8107378637915207,0.0007807204236312,3.021435651429929e-06,4.0,9.0,2020.0
9,102176.90426589912,98880.82120175438,18496.120720855397,243.00204453986527,8.460815133335396,0.1517494981663572,0.0008108793640119,3.003099579221361e-06,4.0,10.0,2020.0
10,102179.92333717106,98886.0700010965,18549.59363571481,243.59234620131056,10.236709668291317,1.299922091706473,0.000879469143097,2.92700818735076e-06,4.0,11.0,2020.0
11,102062.13403618422,98770.78422642544,18591.340538809392,243.92351355224,12.34156191116232,0.2881925991838317,0.0008837454484642,2.9004299914888785e-06,4.0,12.0,2020.0
12,101577.781689693,98304.77423629386,18563.76765133994,243.51300828803775,14.235856476027973,0.0265805339242465,0.0011454909345538,2.8945220659883696e-06,4.0,13.0,2020.0
13,101171.01015625,97885.42441392544,18500.174640339428,242.77527426770047,13.802908233271673,-1.7392561870188696,0.0014533801952389,2.9166727627755587e-06,4.0,14.0,2020.0
14,101960.3333388158,98679.34270942982,18540.768644553467,243.4504554230629,9.608504843352998,-2.5341689918474306,0.0009904343553985,2.9152179319966715e-06,4.0,15.0,2020.0
15,102112.84860745614,98863.11680921054,18590.14182196008,244.32847621579992,9.652780157038997,1.7048660301739358,0.0010539996218682,2.942932001937983e-06,4.0,16.0,2020.0
16,101840.9339627193,98600.35864309211,18595.24636607335,244.32754540596284,10.37565713713523,-0.7571214114078001,0.0013156529995502,2.970764630945645e-06,4.0,17.0,2020.0
17,101690.3218530702,98459.14302192982,18598.045965289737,244.520585165518,9.48507965464932,-0.4246254145909245,0.0016937356532728,2.966423767761344e-06,4.0,18.0,2020.0
18,101319.48521929824,98091.33228892543,18595.52238398512,244.34084137896824,9.417841772413034,0.5473753130247977,0.0020231501947516,2.941493400895507e-06,4.0,19.0,2020.0
19,100801.43626260966,97565.47832401317,18570.418878592605,243.1134813283208,4.737155875472293,2.8451788215139766,0.0021985685626712,2.9228118906795118e-06,4.0,20.0,2020.0
20,100759.14094736842,97517.48037335528,18555.13628545315,242.52321722757412,3.151220310006439,-0.1273608448593415,0.0019375608616029,2.9451413345352314e-06,4.0,21.0,2020.0
21,101267.89217269736,97992.76161677632,18541.66259469507,242.66099621867167,3.0702188395863974,-1.0970117965593873,0.0016165362002466,2.9437677380788297e-06,4.0,22.0,2020.0
22,101583.03501589912,98297.81582894736,18522.37371747341,242.67048577015453,2.797530385504728,-2.867052674997256,0.0014222574677066,2.926593276437957e-06,4.0,23.0,2020.0
23,101524.39791282896,98255.82870723684,18541.59460007636,242.98241472444133,4.7946950691170205,-1.849198606849,0.0012815809899471,2.9233857547009448e-06,4.0,24.0,2020.0
24,101123.0568870614,97877.08569901316,18569.251938764777,243.28453547619048,5.138697834492856,0.1229052473601624,0.001327087466246,2.933681307981856e-06,4.0,25.0,2020.0
25,101012.52043311404,97760.62912445176,18602.16461808841,243.2926998736424,3.961185444782981,-0.134758171826721,0.0016764761018578,2.9406578806775533e-06,4.0,26.0,2020.0
26,101298.74307620614,98043.35713760964,18626.38307625677,243.72929421026527,5.04347917356107,-1.347682522176572,0.0017414652396424,2.9314487668781327e-06,4.0,27.0,2020.0
27,101286.75482127193,98034.22387445177,18600.561264555072,243.4065137992116,6.66498357228649,0.0570674768938273,0.0018166709037157,2.931020532033234e-06,4.0,28.0,2020.0
28,101209.90960032896,97943.6563941886,18575.95331755117,242.76104853487888,7.859753662206198,-0.2099825280194686,0.001630448192386,2.9286893282975668e-06,4.0,29.0,2020.0
29,101307.96890734648,98040.79141008772,18611.425615902543,243.53661831832184,7.578994366269792,-0.7342943271787886,0.0014389155764054,2.951700847495562e-06,4.0,30.0,2020.0
0,101234.0710263158,97972.83167653508,18636.2348620698,243.65668456362255,10.410802014370883,-2.5060984551465806,0.0015371640488587,2.9678269010186795e-06,5.0,1.0,2020.0
1,101153.50175,97894.3299424342,18621.360835370822,243.77905783429927,9.883743553483766,-6.956508154884926,0.0017474021782632,2.929011117748433e-06,5.0,2.0,2020.0
2,101351.78008717104,98078.9122006579,18608.75787527397,244.0584487270259,7.45131724236282,-9.393935119037812,0.0015782253600295,2.925594737101804e-06,5.0,3.0,2020.0
3,101720.00477686404,98461.1797571272,18651.693213580264,244.9393412873329,6.55521771883113,-6.827071308590871,0.0012483684527895,2.9344080024840355e-06,5.0,4.0,2020.0
4,101549.32977576756,98332.05332236842,18694.72201435547,245.85398635964916,7.797794854363747,-2.9576350652527426,0.0015004529235896,2.933105831013001e-06,5.0,5.0,2020.0
5,101383.18573135966,98139.53650054825,18680.80975712396,245.64361817760548,6.883338311118356,-4.231254180465259,0.0016129564700651,2.9642353319842056e-06,5.0,6.0,2020.0
6,101818.80951535088,98568.12823684212,18666.88898384949,245.28282848423143,0.6184312824152031,-6.970115051221589,0.0012170283814008,2.9583469385863094e-06,5.0,7.0,2020.0
7,101959.22710032896,98738.14259923244,18703.73805234401,246.28681084730053,0.1361737179877576,-2.169935450628526,0.0011392439667988,2.932223078029148e-06,5.0,8.0,2020.0
8,101546.9932357456,98343.29471436403,18713.267632545205,246.1944784065633,1.8414998461009904,0.1886181380503672,0.0014143473841128,2.916759651438427e-06,5.0,9.0,2020.0
9,101090.3593185307,97891.25137938595,18704.4548806716,245.79378593541145,2.0446428526300866,2.8479328546649283,0.0018864796181185,2.8808825187598293e-06,5.0,10.0,2020.0
10,100758.28551370614,97556.44047697369,18677.31725208126,244.80667680751355,5.1686622760502745,4.665900165288679,0.0017859485004572,2.861082192590343e-06,5.0,11.0,2020.0
11,101155.35935526316,97929.60178125,18680.753712493315,244.99972410792608,5.621381236112097,2.307828653614943,0.0015471387688773,2.887840914701206e-06,5.0,12.0,2020.0
12,101083.90226041668,97892.0361151316,18698.462372008875,246.1752973834325,4.819366631697586,6.5159881483031725,0.0017891871634084,2.884753888581153e-06,5.0,13.0,2020.0
13,100745.38780317982,97565.3910767544,18700.294708917543,246.27821202837825,5.158488250339749,7.445636371084555,0.0017437571812092,2.875657683498603e-06,5.0,14.0,2020.0
14,101179.40054769735,97974.23697203948,18704.631620488388,245.97715581727755,5.504454881346822,6.227773126188276,0.0016375621272266,2.8567404097193114e-06,5.0,15.0,2020.0
15,101458.82847807018,98237.64930811404,18730.00226420269,247.0274835381422,2.2757739975392064,6.924438308080631,0.0017363144586606,2.8206516790797305e-06,5.0,16.0,2020.0
16,101519.0349232456,98299.1299616228,18745.70069765813,246.87752778939537,1.0222681546841617,6.692136165110744,0.0018274789203853,2.8283067399731228e-06,5.0,17.0,2020.0
17,101614.64992872806,98388.4150383772,18755.920006255372,246.8438134954574,-1.8175188507536824,3.9934225886998074,0.001926762572169,2.833130036865471e-06,5.0,18.0,2020.0
18,101359.81853892544,98132.31324451754,18723.355571102613,245.50016871279763,-2.26174550086004,3.547977072541157,0.0021073769231728,2.850129841475629e-06,5.0,19.0,2020.0
19,101145.4684758772,97912.05763432015,18695.893107857926,244.5679541312918,-2.295586461746587,-1.652229805177952,0.0020829043749162,2.8693220743646096e-06,5.0,20.0,2020.0
20,101508.3044122807,98262.3257105263,18722.16929470732,245.2965002161654,-3.130031378450384,-4.782536504772665,0.0017440515507596,2.872344542455514e-06,5.0,21.0,2020.0
21,102197.74930975876,98951.72749177631,18781.222412989307,246.57646731411864,-3.627590741230365,-5.386307171799682,0.0014034135272901,2.8580680685147635e-06,5.0,22.0,2020.0
22,102394.48762061405,99171.9905455044,18820.89632413808,247.63239592418543,-2.562418911371282,-3.06327639562627,0.0015844228030407,2.8473666485293704e-06,5.0,23.0,2020.0
23,102369.11610910088,99099.848625,18811.82717829769,247.2365817584325,0.4901774984785087,-1.4529728025118716,0.0014891618575412,2.86644052133785e-06,5.0,24.0,2020.0
24,102380.22322807016,99099.97741502192,18812.796610885027,246.7305568897504,-1.6930568026049624,-4.861329583197271,0.0014583294478983,2.9154546870806184e-06,5.0,25.0,2020.0
25,102411.48234649123,99117.74022258772,18801.72528287568,246.21954350616124,-3.681839211681916,-7.417035691133535,0.0013926094103101,2.914274381142792e-06,5.0,26.0,2020.0
26,102564.2098125,99257.32984484648,18781.68852790074,245.7040366016604,-5.728342021139774,-6.8978312741253145,0.0013415604562627,2.9273678539800937e-06,5.0,27.0,2020.0
27,102388.28355811402,99092.88009813597,18760.037530347483,245.48991950905912,-4.905771348934982,-5.465448925023849,0.0012860346376577,2.9126814711583777e-06,5.0,28.0,2020.0
28,101926.0349424342,98627.1826370614,18734.00509912733,244.93239676756997,-4.821450995859328,-2.70330895292962,0.0015048013238879,2.897875006283926e-06,5.0,29.0,2020.0
29,101598.31366447368,98311.08909155702,18738.599046792348,244.6278547032947,-4.781125968991252,-1.6336214028396128,0.0016770988717193,2.8936631371338112e-06,5.0,30.0,2020.0
30,101539.66537828949,98263.75935416669,18755.97856364009,244.7913407038429,-4.464282164170485,-3.2726684414784906,0.0016114871382966,2.8789506499501748e-06,5.0,31.0,2020.0
